"id","year","y","first_treat","treated"
1,2010,0.383855922652596,0,FALSE
1,2011,0.78717213286192,0,FALSE
1,2012,3.36188065014659,0,FALSE
1,2013,3.48799230993748,0,FALSE
1,2014,0.744034912244557,0,FALSE
1,2015,3.29733504422254,0,FALSE
1,2016,2.77154567835406,0,FALSE
1,2017,3.04053299129201,0,FALSE
1,2018,3.22702492361041,0,FALSE
1,2019,2.29343551199932,0,FALSE
2,2010,3.47831630436317,2014,FALSE
2,2011,1.5869491866599,2014,FALSE
2,2012,0.902650328802192,2014,FALSE
2,2013,3.90238215514143,2014,FALSE
2,2014,3.06974324520321,2014,TRUE
2,2015,0.933690238735836,2014,TRUE
2,2016,3.45208399625688,2014,TRUE
2,2017,4.52791935151602,2014,TRUE
2,2018,5.94065491199952,2014,TRUE
2,2019,4.0984527996445,2014,TRUE
3,2010,1.82767074841359,0,FALSE
3,2011,1.43472731538616,0,FALSE
3,2012,0.319381712952214,0,FALSE
3,2013,2.42375187059666,0,FALSE
3,2014,1.52938660128287,0,FALSE
3,2015,2.04323728347263,0,FALSE
3,2016,1.80160068812459,0,FALSE
3,2017,1.39444032222639,0,FALSE
3,2018,1.42269051055619,0,FALSE
3,2019,2.79271898834122,0,FALSE
4,2010,2.86974076248975,2014,FALSE
4,2011,0.935400186056095,2014,FALSE
4,2012,0.798348240524468,2014,FALSE
4,2013,2.29113517424117,2014,FALSE
4,2014,4.09591674185504,2014,TRUE
4,2015,2.17839180024131,2014,TRUE
4,2016,4.36705385448769,2014,TRUE
4,2017,3.523289597212,2014,TRUE
4,2018,4.2030496641904,2014,TRUE
4,2019,3.19442976369144,2014,TRUE
5,2010,0.47724692788818,0,FALSE
5,2011,0.104198076425495,0,FALSE
5,2012,1.89546882224746,0,FALSE
5,2013,2.0045393597554,0,FALSE
5,2014,0.862039441945433,0,FALSE
5,2015,1.86553274350829,0,FALSE
5,2016,2.64539209686765,0,FALSE
5,2017,3.13414240279644,0,FALSE
5,2018,1.17795012334013,0,FALSE
5,2019,2.26135674648348,0,FALSE
6,2010,1.18476678710007,2012,FALSE
6,2011,2.00805785918022,2012,FALSE
6,2012,4.16713440297451,2012,TRUE
6,2013,3.94112411473955,2012,TRUE
6,2014,4.08299276810058,2012,TRUE
6,2015,4.91687903482032,2012,TRUE
6,2016,5.40718865401644,2012,TRUE
6,2017,4.20932711637346,2012,TRUE
6,2018,5.13638742217119,2012,TRUE
6,2019,3.80953136029471,2012,TRUE
7,2010,1.77715298207988,2012,FALSE
7,2011,3.32572359062522,2012,FALSE
7,2012,2.38368642880434,2012,TRUE
7,2013,3.69190246478915,2012,TRUE
7,2014,4.67232750780166,2012,TRUE
7,2015,3.59778044351286,2012,TRUE
7,2016,4.47088682583275,2012,TRUE
7,2017,5.52647309687658,2012,TRUE
7,2018,5.00995478460299,2012,TRUE
7,2019,4.43353912834678,2012,TRUE
8,2010,1.08141871140944,2016,FALSE
8,2011,1.5035453333152,2016,FALSE
8,2012,0.706932111301413,2016,FALSE
8,2013,0.474131936951215,2016,FALSE
8,2014,-1.31438024867119,2016,FALSE
8,2015,-0.225518271018974,2016,FALSE
8,2016,0.488262582110551,2016,TRUE
8,2017,2.76753931190496,2016,TRUE
8,2018,1.93299685786977,2016,TRUE
8,2019,3.81295433390363,2016,TRUE
9,2010,0.684621472739539,0,FALSE
9,2011,0.408536259992743,0,FALSE
9,2012,2.49191013826337,0,FALSE
9,2013,2.81637560083777,0,FALSE
9,2014,0.0256189304506669,0,FALSE
9,2015,2.1967196377094,0,FALSE
9,2016,2.32000573567007,0,FALSE
9,2017,0.846740836106391,0,FALSE
9,2018,2.8231278058096,0,FALSE
9,2019,2.53615679797536,0,FALSE
10,2010,0.784090999222444,2018,FALSE
10,2011,1.18106091094999,2018,FALSE
10,2012,0.910722304281089,2018,FALSE
10,2013,1.93280929848481,2018,FALSE
10,2014,-1.33342816854039,2018,FALSE
10,2015,1.2803242266192,2018,FALSE
10,2016,-1.71332095469982,2018,FALSE
10,2017,0.396526686275706,2018,FALSE
10,2018,-0.782721049092696,2018,TRUE
10,2019,0.490661523496816,2018,TRUE
11,2010,1.43203357588295,2012,FALSE
11,2011,2.7697893687645,2012,FALSE
11,2012,3.98971961608775,2012,TRUE
11,2013,3.83025887841394,2012,TRUE
11,2014,3.13889045591275,2012,TRUE
11,2015,2.90708041874046,2012,TRUE
11,2016,4.90748367077117,2012,TRUE
11,2017,4.31348236489698,2012,TRUE
11,2018,4.42224992180404,2012,TRUE
11,2019,4.55513083807525,2012,TRUE
12,2010,0.112957362694839,2014,FALSE
12,2011,-0.589074082678087,2014,FALSE
12,2012,1.58359483927074,2014,FALSE
12,2013,0.715927496906495,2014,FALSE
12,2014,1.24987700482022,2014,TRUE
12,2015,0.894658595803594,2014,TRUE
12,2016,1.94218139794746,2014,TRUE
12,2017,2.80571338941247,2014,TRUE
12,2018,1.6448911731997,2014,TRUE
12,2019,2.44137567359565,2014,TRUE
13,2010,1.34769806643982,2014,FALSE
13,2011,2.77896075749995,2014,FALSE
13,2012,0.126374195338831,2014,FALSE
13,2013,1.15381557805696,2014,FALSE
13,2014,1.7779210514439,2014,TRUE
13,2015,3.15316256681557,2014,TRUE
13,2016,2.66895497562058,2014,TRUE
13,2017,3.09381660653004,2014,TRUE
13,2018,2.89697972861359,2014,TRUE
13,2019,3.2398493562901,2014,TRUE
14,2010,0.045100307456394,2018,FALSE
14,2011,0.00451330719177545,2018,FALSE
14,2012,1.80025402263456,2018,FALSE
14,2013,0.88363503176229,2018,FALSE
14,2014,-0.130357965734048,2018,FALSE
14,2015,0.175709388961417,2018,FALSE
14,2016,0.307654973242029,2018,FALSE
14,2017,1.68005382167402,2018,FALSE
14,2018,2.75934193842424,2018,TRUE
14,2019,2.00702054503203,2018,TRUE
15,2010,2.12294425330085,0,FALSE
15,2011,1.9954191557187,0,FALSE
15,2012,0.317949000740159,0,FALSE
15,2013,1.26336867500336,0,FALSE
15,2014,0.966827817312157,0,FALSE
15,2015,2.26962662493269,0,FALSE
15,2016,1.82052395765369,0,FALSE
15,2017,2.66633988319582,0,FALSE
15,2018,2.18425825527895,0,FALSE
15,2019,1.32921046090757,0,FALSE
16,2010,0.561842767002796,2016,FALSE
16,2011,1.22136843928742,2016,FALSE
16,2012,0.490081547538447,2016,FALSE
16,2013,0.892662779658235,2016,FALSE
16,2014,0.723812070382588,2016,FALSE
16,2015,2.06381818061782,2016,FALSE
16,2016,3.09000445156996,2016,TRUE
16,2017,2.0405606678662,2016,TRUE
16,2018,0.885647673182703,2016,TRUE
16,2019,3.03291214953632,2016,TRUE
17,2010,0.334775501442511,0,FALSE
17,2011,-0.446188867595259,0,FALSE
17,2012,0.529411739493578,0,FALSE
17,2013,1.04909865842115,0,FALSE
17,2014,-0.359610087112608,0,FALSE
17,2015,2.9738967675026,0,FALSE
17,2016,2.14608864992909,0,FALSE
17,2017,-1.00091835274183,0,FALSE
17,2018,-0.373183515952476,0,FALSE
17,2019,1.37914554875051,0,FALSE
18,2010,1.71013704024927,2014,FALSE
18,2011,2.45797720637312,2014,FALSE
18,2012,2.31021984393816,2014,FALSE
18,2013,0.958616104461861,2014,FALSE
18,2014,2.70972045820379,2014,TRUE
18,2015,4.50678119451205,2014,TRUE
18,2016,3.83806562784886,2014,TRUE
18,2017,6.22460542250128,2014,TRUE
18,2018,3.47454587831176,2014,TRUE
18,2019,7.15816120230992,2014,TRUE
19,2010,1.69915341987312,0,FALSE
19,2011,2.02165230587494,0,FALSE
19,2012,3.00080232177908,0,FALSE
19,2013,1.46906850223502,0,FALSE
19,2014,3.23325103768337,0,FALSE
19,2015,0.871283969713176,0,FALSE
19,2016,3.09611137704474,0,FALSE
19,2017,2.99808315010932,0,FALSE
19,2018,3.63884562299156,0,FALSE
19,2019,3.82944624514286,0,FALSE
20,2010,2.14567126890618,2016,FALSE
20,2011,3.01126807986713,2016,FALSE
20,2012,0.536635886924892,2016,FALSE
20,2013,2.53005849264233,2016,FALSE
20,2014,4.46562497593256,2016,FALSE
20,2015,4.4084629105709,2016,FALSE
20,2016,5.42438729857362,2016,TRUE
20,2017,5.66457375498403,2016,TRUE
20,2018,3.41648909740749,2016,TRUE
20,2019,4.35652059397679,2016,TRUE
21,2010,0.603073683849937,0,FALSE
21,2011,0.0989125557555433,0,FALSE
21,2012,1.92850889074621,0,FALSE
21,2013,2.07458145044712,0,FALSE
21,2014,1.97353379791951,0,FALSE
21,2015,3.7849600661846,0,FALSE
21,2016,1.0729383824932,0,FALSE
21,2017,2.23409829158416,0,FALSE
21,2018,0.24271743654594,0,FALSE
21,2019,0.659941708551244,0,FALSE
22,2010,1.19376343332972,2016,FALSE
22,2011,0.933448544292066,2016,FALSE
22,2012,2.08478425482615,2016,FALSE
22,2013,1.58195012266161,2016,FALSE
22,2014,2.29493754434959,2016,FALSE
22,2015,2.5180823443168,2016,FALSE
22,2016,1.70359311872611,2016,TRUE
22,2017,3.41855225726937,2016,TRUE
22,2018,3.02564602052564,2016,TRUE
22,2019,2.20575921152623,2016,TRUE
23,2010,1.65587155420444,2012,FALSE
23,2011,1.78772497375438,2012,FALSE
23,2012,5.84892670341656,2012,TRUE
23,2013,3.7778421608289,2012,TRUE
23,2014,4.75169622792947,2012,TRUE
23,2015,3.9748823924371,2012,TRUE
23,2016,4.37941611813337,2012,TRUE
23,2017,5.52221716364314,2012,TRUE
23,2018,2.72991056333921,2012,TRUE
23,2019,4.34361303745453,2012,TRUE
24,2010,1.59434152070798,2012,FALSE
24,2011,1.0607208860577,2012,FALSE
24,2012,5.7279993484892,2012,TRUE
24,2013,3.11186667579429,2012,TRUE
24,2014,3.17964751376027,2012,TRUE
24,2015,5.59999727575956,2012,TRUE
24,2016,4.08782132321168,2012,TRUE
24,2017,3.92693989764854,2012,TRUE
24,2018,3.73510570651598,2012,TRUE
24,2019,4.64115287755839,2012,TRUE
25,2010,3.26063790668226,2014,FALSE
25,2011,1.45051114554792,2014,FALSE
25,2012,2.82779239393281,2014,FALSE
25,2013,0.969195743035508,2014,FALSE
25,2014,4.66380279499308,2014,TRUE
25,2015,5.51974178475804,2014,TRUE
25,2016,3.4760323741942,2014,TRUE
25,2017,3.54247198902629,2014,TRUE
25,2018,4.85825223484207,2014,TRUE
25,2019,3.45257202846312,2014,TRUE
26,2010,1.40710066837121,2016,FALSE
26,2011,2.15124590793553,2016,FALSE
26,2012,-0.310655480676041,2016,FALSE
26,2013,2.87219497697267,2016,FALSE
26,2014,0.756841276296254,2016,FALSE
26,2015,0.834416141652607,2016,FALSE
26,2016,1.22414959631988,2016,TRUE
26,2017,4.37942859473792,2016,TRUE
26,2018,2.98541062866918,2016,TRUE
26,2019,2.73795526129813,2016,TRUE
27,2010,0.363592517590175,0,FALSE
27,2011,1.80099875178759,0,FALSE
27,2012,0.95046315993339,0,FALSE
27,2013,1.60524681851456,0,FALSE
27,2014,1.21261264036486,0,FALSE
27,2015,1.72660572545972,0,FALSE
27,2016,2.81508878442711,0,FALSE
27,2017,1.8345555261173,0,FALSE
27,2018,-0.299889729858524,0,FALSE
27,2019,0.688285009331565,0,FALSE
28,2010,3.53187924746584,2012,FALSE
28,2011,5.22798562068921,2012,FALSE
28,2012,4.31558535966631,2012,TRUE
28,2013,5.99808799006918,2012,TRUE
28,2014,6.11221428814889,2012,TRUE
28,2015,5.39029640277354,2012,TRUE
28,2016,4.66037028934516,2012,TRUE
28,2017,5.71760039859922,2012,TRUE
28,2018,6.58868776088037,2012,TRUE
28,2019,4.6265655219851,2012,TRUE
29,2010,3.84281722052787,2014,FALSE
29,2011,2.07676755871551,2014,FALSE
29,2012,-0.0762480650494166,2014,FALSE
29,2013,4.25151561713185,2014,FALSE
29,2014,3.2888769183025,2014,TRUE
29,2015,4.53221279256705,2014,TRUE
29,2016,5.80503047820461,2014,TRUE
29,2017,4.59091073758111,2014,TRUE
29,2018,4.62682012571245,2014,TRUE
29,2019,6.38470740058517,2014,TRUE
30,2010,1.89470563253754,2018,FALSE
30,2011,0.905901557877751,2018,FALSE
30,2012,1.4833626966654,2018,FALSE
30,2013,1.56340200754167,2018,FALSE
30,2014,-0.0299289432197274,2018,FALSE
30,2015,0.356392970808924,2018,FALSE
30,2016,0.805778856045377,2018,FALSE
30,2017,0.786896498047707,2018,FALSE
30,2018,2.04339041754122,2018,TRUE
30,2019,0.948664445287968,2018,TRUE
31,2010,1.48368005243926,2012,FALSE
31,2011,0.487456566857239,2012,FALSE
31,2012,2.98891502995376,2012,TRUE
31,2013,3.72237184188074,2012,TRUE
31,2014,3.00860832137364,2012,TRUE
31,2015,4.39363912213222,2012,TRUE
31,2016,5.38414044731059,2012,TRUE
31,2017,3.04403659093971,2012,TRUE
31,2018,5.44277538625731,2012,TRUE
31,2019,3.84561919968341,2012,TRUE
32,2010,1.83571126076706,0,FALSE
32,2011,3.73327134436815,0,FALSE
32,2012,2.30050500137366,0,FALSE
32,2013,0.155503408299569,0,FALSE
32,2014,3.41461111290121,0,FALSE
32,2015,1.85228392983762,0,FALSE
32,2016,2.2805458569668,0,FALSE
32,2017,1.68091036816377,0,FALSE
32,2018,3.12141173608995,0,FALSE
32,2019,3.05146206038158,0,FALSE
33,2010,2.18809050043203,2012,FALSE
33,2011,3.94302792605642,2012,FALSE
33,2012,3.34019592384198,2012,TRUE
33,2013,4.39844167766902,2012,TRUE
33,2014,3.42728296841027,2012,TRUE
33,2015,4.73745076090439,2012,TRUE
33,2016,3.06356989121592,2012,TRUE
33,2017,3.90419039615675,2012,TRUE
33,2018,5.5607490128669,2012,TRUE
33,2019,5.41445565089096,2012,TRUE
34,2010,3.52767128437378,2014,FALSE
34,2011,3.06159280905372,2014,FALSE
34,2012,2.30046256178012,2014,FALSE
34,2013,2.06450798884888,2014,FALSE
34,2014,4.37299390662889,2014,TRUE
34,2015,2.86969480630674,2014,TRUE
34,2016,4.51896251236151,2014,TRUE
34,2017,5.18101248642944,2014,TRUE
34,2018,5.43799352129734,2014,TRUE
34,2019,4.72193781238753,2014,TRUE
35,2010,1.3535422163754,0,FALSE
35,2011,0.991551990955348,0,FALSE
35,2012,-0.607876525689364,0,FALSE
35,2013,0.420983148171125,0,FALSE
35,2014,1.93329694983386,0,FALSE
35,2015,2.11573014770671,0,FALSE
35,2016,2.39543903368508,0,FALSE
35,2017,0.574583777621818,0,FALSE
35,2018,1.42206211483554,0,FALSE
35,2019,0.829126956499197,0,FALSE
36,2010,1.94073632281128,0,FALSE
36,2011,1.0351315204649,0,FALSE
36,2012,3.76519911585523,0,FALSE
36,2013,1.14875138773938,0,FALSE
36,2014,2.87648745188221,0,FALSE
36,2015,1.76515926564916,0,FALSE
36,2016,1.90715445269405,0,FALSE
36,2017,1.99485797570501,0,FALSE
36,2018,-0.0795325065787669,0,FALSE
36,2019,0.102742360366799,0,FALSE
37,2010,2.12328890355641,2018,FALSE
37,2011,-0.0347050707261403,2018,FALSE
37,2012,2.73372048844457,2018,FALSE
37,2013,1.70497213756491,2018,FALSE
37,2014,1.26301737796699,2018,FALSE
37,2015,-0.0465874567041726,2018,FALSE
37,2016,1.12894083622709,2018,FALSE
37,2017,2.12606450589807,2018,FALSE
37,2018,2.98548485301732,2018,TRUE
37,2019,4.62094089700449,2018,TRUE
38,2010,0.133555506480139,2016,FALSE
38,2011,-0.0414976686475952,2016,FALSE
38,2012,2.08645007612216,2016,FALSE
38,2013,1.17784431541122,2016,FALSE
38,2014,1.20931941222421,2016,FALSE
38,2015,2.05045682122176,2016,FALSE
38,2016,2.82719724340564,2016,TRUE
38,2017,3.25388535425307,2016,TRUE
38,2018,4.30964029468375,2016,TRUE
38,2019,1.66492857218506,2016,TRUE
39,2010,-0.516833538851398,2018,FALSE
39,2011,0.260003634450129,2018,FALSE
39,2012,1.13768842676701,2018,FALSE
39,2013,-0.230728293587357,2018,FALSE
39,2014,0.340837777053759,2018,FALSE
39,2015,-0.168393325226966,2018,FALSE
39,2016,0.370005785436771,2018,FALSE
39,2017,-0.0883261155459475,2018,FALSE
39,2018,1.59051418045122,2018,TRUE
39,2019,0.0795096270277007,2018,TRUE
40,2010,2.10352038117872,0,FALSE
40,2011,0.8804764501212,0,FALSE
40,2012,0.722142468901039,0,FALSE
40,2013,2.80410919224552,0,FALSE
40,2014,3.12987872777342,0,FALSE
40,2015,-0.025951782072704,0,FALSE
40,2016,1.99548273963272,0,FALSE
40,2017,1.87889822727122,0,FALSE
40,2018,2.33393623934525,0,FALSE
40,2019,-0.8025233879463,0,FALSE
41,2010,3.51466122023802,0,FALSE
41,2011,2.05450567611523,0,FALSE
41,2012,1.81007333591485,0,FALSE
41,2013,1.35464618240786,0,FALSE
41,2014,2.75421676553104,0,FALSE
41,2015,2.11168982665657,0,FALSE
41,2016,3.396446383546,0,FALSE
41,2017,2.24438224108438,0,FALSE
41,2018,3.61099931061785,0,FALSE
41,2019,2.93259154702233,0,FALSE
42,2010,3.64326963617343,2018,FALSE
42,2011,4.73172877742409,2018,FALSE
42,2012,4.12728173206949,2018,FALSE
42,2013,3.4611923026222,2018,FALSE
42,2014,3.16884517381296,2018,FALSE
42,2015,4.22311654179557,2018,FALSE
42,2016,3.93516566643803,2018,FALSE
42,2017,3.29506666923938,2018,FALSE
42,2018,4.48249206663219,2018,TRUE
42,2019,6.80445645599633,2018,TRUE
43,2010,1.20798836986561,0,FALSE
43,2011,0.563049474928887,0,FALSE
43,2012,0.412479057656746,0,FALSE
43,2013,0.516202337638955,0,FALSE
43,2014,2.7781433044173,0,FALSE
43,2015,0.809163288020646,0,FALSE
43,2016,3.24695366549723,0,FALSE
43,2017,1.18915766785845,0,FALSE
43,2018,0.106368187174152,0,FALSE
43,2019,2.04074367368491,0,FALSE
44,2010,0.560797862392144,2018,FALSE
44,2011,-0.109035020879755,2018,FALSE
44,2012,-0.37322403466595,2018,FALSE
44,2013,-0.00905256322870551,2018,FALSE
44,2014,1.39820757076355,2018,FALSE
44,2015,3.55065180866931,2018,FALSE
44,2016,1.23925754701496,2018,FALSE
44,2017,1.57508704437655,2018,FALSE
44,2018,4.04375605975096,2018,TRUE
44,2019,1.60683877205215,2018,TRUE
45,2010,1.88161955029664,2014,FALSE
45,2011,3.13019383094008,2014,FALSE
45,2012,3.49252859487439,2014,FALSE
45,2013,3.51147554458122,2014,FALSE
45,2014,5.59331892665834,2014,TRUE
45,2015,6.55922391834509,2014,TRUE
45,2016,5.61509232906562,2014,TRUE
45,2017,7.62508240033251,2014,TRUE
45,2018,4.20322566325426,2014,TRUE
45,2019,4.61793524976933,2014,TRUE
46,2010,4.00545097663688,2016,FALSE
46,2011,2.51385872226244,2016,FALSE
46,2012,4.09510773122964,2016,FALSE
46,2013,2.49782100795617,2016,FALSE
46,2014,3.27966636114275,2016,FALSE
46,2015,3.4648200955925,2016,FALSE
46,2016,5.20330420900554,2016,TRUE
46,2017,3.76887172195013,2016,TRUE
46,2018,3.24001970350279,2016,TRUE
46,2019,5.6186035907461,2016,TRUE
47,2010,2.06345500385675,2016,FALSE
47,2011,1.55190762100909,2016,FALSE
47,2012,2.08731214152953,2016,FALSE
47,2013,0.926647555489444,2016,FALSE
47,2014,1.22527815947679,2016,FALSE
47,2015,1.577842069466,2016,FALSE
47,2016,3.62629928083125,2016,TRUE
47,2017,3.69176396998645,2016,TRUE
47,2018,4.45020315687632,2016,TRUE
47,2019,4.3049328023311,2016,TRUE
48,2010,3.15625466371463,0,FALSE
48,2011,2.55099391980154,0,FALSE
48,2012,1.90304186959329,0,FALSE
48,2013,1.0764973323752,0,FALSE
48,2014,1.09194317023555,0,FALSE
48,2015,1.61034898349224,0,FALSE
48,2016,2.13039445282181,0,FALSE
48,2017,1.86739119997017,0,FALSE
48,2018,3.33325583611251,0,FALSE
48,2019,2.1627301056973,0,FALSE
49,2010,2.6645083349823,2016,FALSE
49,2011,3.46285767846083,2016,FALSE
49,2012,1.88371872809388,2016,FALSE
49,2013,0.852653833145184,2016,FALSE
49,2014,1.7762074110686,2016,FALSE
49,2015,0.492408591324424,2016,FALSE
49,2016,5.33436235301897,2016,TRUE
49,2017,3.4209706385527,2016,TRUE
49,2018,2.87712201718824,2016,TRUE
49,2019,2.65874988754382,2016,TRUE
50,2010,1.17097265817049,2012,FALSE
50,2011,2.46815190778216,2012,FALSE
50,2012,2.5099982555936,2012,TRUE
50,2013,3.71703745169436,2012,TRUE
50,2014,4.11014387644229,2012,TRUE
50,2015,4.92656325905959,2012,TRUE
50,2016,5.1057185908774,2012,TRUE
50,2017,2.75856237935258,2012,TRUE
50,2018,2.60988557675406,2012,TRUE
50,2019,6.01231414736013,2012,TRUE
51,2010,-1.3269596406314,2014,FALSE
51,2011,1.37065881134355,2014,FALSE
51,2012,-0.27991044297916,2014,FALSE
51,2013,0.0700209073540456,2014,FALSE
51,2014,3.25531808673905,2014,TRUE
51,2015,1.00327553276718,2014,TRUE
51,2016,0.226563973291098,2014,TRUE
51,2017,1.61522753264148,2014,TRUE
51,2018,3.03508309760974,2014,TRUE
51,2019,1.95278767942405,2014,TRUE
52,2010,0.536480709212354,2014,FALSE
52,2011,0.289929169567751,2014,FALSE
52,2012,1.59702210777623,2014,FALSE
52,2013,2.40807565276128,2014,FALSE
