outcome,group,time,treatment,state_n,cluster_XX,weight_XX,outcome_XX,group_XX,time_XX,treatment_XX,min_time_d_nonmiss_XX,max_time_d_nonmiss_XX,min_time_y_nonmiss_XX,min_time_d_miss_aft_ynm_XX,d_sq_XX,diff_from_sq_XX,ever_strict_increase_XX,ever_strict_decrease_XX,ever_change_d_XX,F_g_XX,d_sq_int_XX,never_change_d_XX,controls_time_XX,last_obs_D_bef_switch_t_XX,last_obs_D_bef_switch_XX,trunc_control_XX,d_F_g_temp_XX,d_F_g_XX,N_gt_XX,F_g_trunc_XX,T_g_XX,count_time_post_switch_XX_temp,count_time_post_switch_XX,avg_post_switch_treat_XX,S_g_XX,d_fg_XX,L_g_XX,L_g_placebo_XX,first_obs_by_gp_XX,cluster_group_XX,first_obs_by_clust_XX,cluster_var_g_XX,diff_y_XX,diff_d_XX,U_Gg1_plus_XX,U_Gg1_minus_XX,count1_plus_XX,count1_minus_XX,U_Gg_var_1_in_XX,U_Gg_var_1_out_XX,delta_D_g_1_plus_XX,delta_D_g_1_minus_XX,U_Gg2_plus_XX,U_Gg2_minus_XX,count2_plus_XX,count2_minus_XX,U_Gg_var_2_in_XX,U_Gg_var_2_out_XX,delta_D_g_2_plus_XX,delta_D_g_2_minus_XX,U_Gg3_plus_XX,U_Gg3_minus_XX,count3_plus_XX,count3_minus_XX,U_Gg_var_3_in_XX,U_Gg_var_3_out_XX,delta_D_g_3_plus_XX,delta_D_g_3_minus_XX,U_Gg4_plus_XX,U_Gg4_minus_XX,count4_plus_XX,count4_minus_XX,U_Gg_var_4_in_XX,U_Gg_var_4_out_XX,delta_D_g_4_plus_XX,delta_D_g_4_minus_XX,U_Gg5_plus_XX,U_Gg5_minus_XX,count5_plus_XX,count5_minus_XX,U_Gg_var_5_in_XX,U_Gg_var_5_out_XX,delta_D_g_5_plus_XX,delta_D_g_5_minus_XX,U_Gg6_plus_XX,U_Gg6_minus_XX,count6_plus_XX,count6_minus_XX,U_Gg_var_6_in_XX,U_Gg_var_6_out_XX,delta_D_g_6_plus_XX,delta_D_g_6_minus_XX,U_Gg7_plus_XX,U_Gg7_minus_XX,count7_plus_XX,count7_minus_XX,U_Gg_var_7_in_XX,U_Gg_var_7_out_XX,delta_D_g_7_plus_XX,delta_D_g_7_minus_XX,U_Gg8_plus_XX,U_Gg8_minus_XX,count8_plus_XX,count8_minus_XX,U_Gg_var_8_in_XX,U_Gg_var_8_out_XX,delta_D_g_8_plus_XX,delta_D_g_8_minus_XX,U_Gg_pl_1_plus_XX,U_Gg_pl_1_minus_XX,count1_pl_plus_XX,count1_pl_minus_XX,U_Gg_var_pl_1_in_XX,U_Gg_var_pl_1_out_XX,U_Gg_pl_2_plus_XX,U_Gg_pl_2_minus_XX,count2_pl_plus_XX,count2_pl_minus_XX,U_Gg_var_pl_2_in_XX,U_Gg_var_pl_2_out_XX,U_Gg_pl_3_plus_XX,U_Gg_pl_3_minus_XX,count3_pl_plus_XX,count3_pl_minus_XX,U_Gg_var_pl_3_in_XX,U_Gg_var_pl_3_out_XX,U_Gg_pl_4_plus_XX,U_Gg_pl_4_minus_XX,count4_pl_plus_XX,count4_pl_minus_XX,U_Gg_var_pl_4_in_XX,U_Gg_var_pl_4_out_XX,U_Gg_pl_5_plus_XX,U_Gg_pl_5_minus_XX,count5_pl_plus_XX,count5_pl_minus_XX,U_Gg_var_pl_5_in_XX,U_Gg_var_pl_5_out_XX,U_Gg_pl_6_plus_XX,U_Gg_pl_6_minus_XX,count6_pl_plus_XX,count6_pl_minus_XX,U_Gg_var_pl_6_in_XX,U_Gg_var_pl_6_out_XX,U_Gg_pl_7_plus_XX,U_Gg_pl_7_minus_XX,count7_pl_plus_XX,count7_pl_minus_XX,U_Gg_var_pl_7_in_XX,U_Gg_var_pl_7_out_XX,U_Gg_pl_8_plus_XX,U_Gg_pl_8_minus_XX,count8_pl_plus_XX,count8_pl_minus_XX,U_Gg_var_pl_8_in_XX,U_Gg_var_pl_8_out_XX,U_Gg_plus_XX,U_Gg_minus_XX,U_Gg_var_plus_XX,U_Gg_var_minus_XX,switchers_tag_XX
0.270247626798094,1001,1994,0,1,1,1,0.270247626798094,1,1,0,1,12,1,,0,0,0,0,0,5,1,1,1,1,4,,,1,1,5,12,FALSE,8,1,1,1,8,3,1,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.0384270453327815,1001,1995,0,1,1,1,-0.0384270453327815,1,2,0,1,12,1,,0,0,0,0,0,5,1,1,1,2,4,,,1,1,5,12,FALSE,8,1,1,1,8,3,0,1,0,0,-0.308674672130875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.161633321120629,1001,1996,0,1,1,1,0.161633321120629,1,3,0,1,12,1,,0,0,0,0,0,5,1,1,1,3,4,,,1,1,5,12,FALSE,8,1,1,1,8,3,0,1,0,0,0.20006036645341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0565231540117619,1001,1997,0,1,1,1,0.0565231540117619,1,4,0,1,12,1,,0,0,0,0,0,5,1,1,1,4,4,,,1,1,5,12,FALSE,8,1,1,1,8,3,0,1,0,0,-0.105110167108867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0342358696525942,1001,1998,1,1,1,1,0.0342358696525942,1,5,1,1,12,1,,0,1,1,0,1,5,1,0,1,,4,,1,1,1,5,12,TRUE,8,1,1,1,8,3,0,1,0,0,-0.0222872843591677,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0487191462567491,1001,1999,1,1,1,1,0.0487191462567491,1,6,1,1,12,1,,0,1,1,0,1,5,1,0,1,,4,,,1,1,5,12,TRUE,8,1,1,1,8,3,0,1,0,0,0.0144832766041549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.0346175781714138,1001,2000,1,1,1,1,-0.0346175781714138,1,7,1,1,12,1,,0,1,1,0,1,5,1,0,1,,4,,,1,1,5,12,TRUE,8,1,1,1,8,3,0,1,0,0,-0.0833367244281629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.0109656730833922,1001,2001,1,1,1,1,-0.0109656730833922,1,8,1,1,12,1,,0,1,1,0,1,5,1,0,1,,4,,,1,1,5,12,TRUE,8,1,1,1,8,3,0,1,0,0,0.0236519050880215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.121278315345421,1001,2002,1,1,1,1,0.121278315345421,1,9,1,1,12,1,,0,1,1,0,1,5,1,0,1,,4,,,1,1,5,12,TRUE,8,1,1,1,8,3,0,1,0,0,0.132243988428813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.202691102251061,1001,2003,1,1,1,1,0.202691102251061,1,10,1,1,12,1,,0,1,1,0,1,5,1,0,1,,4,,,1,1,5,12,TRUE,8,1,1,1,8,3,0,1,0,0,0.0814127869056396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0884355513221475,1001,2004,1,1,1,1,0.0884355513221475,1,11,1,1,12,1,,0,1,1,0,1,5,1,0,1,,4,,,1,1,5,12,TRUE,8,1,1,1,8,3,0,1,0,0,-0.114255550928913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.0354692722696708,1001,2005,1,1,1,1,-0.0354692722696708,1,12,1,1,12,1,,0,1,1,0,1,5,1,0,1,,4,,,1,1,5,12,TRUE,8,1,1,1,8,3,0,1,0,0,-0.123904823591818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.101782694309943,1007,1994,0,1,1,1,-0.101782694309943,2,1,0,1,12,1,,0,0,0,0,0,5,1,1,1,1,4,,,1,1,5,12,FALSE,8,1,1,1,8,3,1,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.65368261423186,1007,1995,0,1,1,1,1.65368261423186,2,2,0,1,12,1,,0,0,0,0,0,5,1,1,1,2,4,,,1,1,5,12,FALSE,8,1,1,1,8,3,0,1,0,0,1.7554653085418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.15377321155786,1007,1996,0,1,1,1,2.15377321155786,2,3,0,1,12,1,,0,0,0,0,0,5,1,1,1,3,4,,,1,1,5,12,FALSE,8,1,1,1,8,3,0,1,0,0,0.500090597326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0376130448413257,1007,1997,0,1,1,1,0.0376130448413257,2,4,0,1,12,1,,0,0,0,0,0,5,1,1,1,4,4,,,1,1,5,12,FALSE,8,1,1,1,8,3,0,1,0,0,-2.11616016671653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.454481542218602,1007,1998,1,1,1,1,0.454481542218602,2,5,1,1,12,1,,0,1,1,0,1,5,1,0,1,,4,,1,1,1,5,12,TRUE,8,1,1,1,8,3,0,1,0,0,0.416868497377276,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
